RNA_Name,Sequence_Length,GC_Content,AT_Content,A_Count,C_Count,G_Count,T_Count,N_Count,Max_Streak,Start_Codon,Max_Palindrome_Length,Melting_Temp,Molecular_Weight,Codon_Usage_Bias,Entropy,Linguistic_Complexity,Repeat_Region_Count,Dinucleotide_AA,Dinucleotide_AC,Dinucleotide_AG,Dinucleotide_AT,Dinucleotide_CA,Dinucleotide_CC,Dinucleotide_CG,Dinucleotide_CT,Dinucleotide_GA,Dinucleotide_GC,Dinucleotide_GG,Dinucleotide_GT,Dinucleotide_TA,Dinucleotide_TC,Dinucleotide_TG,Dinucleotide_TT
box,88,0.375,0.625,26,16,17,29,0,4,0,1,8,55.470000000000006,27188.419999999966,4.582118926162054,1.9528435523688454,0.7386363636363636,0.06896551724137931,0.05747126436781609,0.04597701149425287,0.12643678160919541,0.09195402298850575,0.04597701149425287,0.011494252873563218,0.034482758620689655,0.08045977011494253,0.034482758620689655,0.022988505747126436,0.05747126436781609,0.05747126436781609,0.04597701149425287,0.10344827586206896,0.11494252873563218,64
box,85,0.3176470588235294,0.6823529411764706,26,13,14,32,0,4,0,1,7,53.11852941176471,26245.81999999997,3.9407598325400897,1.8962130782987718,0.7058823529411765,0.11904761904761904,0.08333333333333333,0.023809523809523808,0.08333333333333333,0.011904761904761904,0.011904761904761904,0.03571428571428571,0.09523809523809523,0.09523809523809523,0.011904761904761904,0,0.047619047619047616,0.08333333333333333,0.03571428571428571,0.10714285714285714,0.15476190476190477,61
box,155,0.4258064516129032,0.5741935483870968,47,29,37,42,0,3,0,1,7,57.55306451612904,48063.839999999975,4.946551812390049,1.9782261396450271,0.7290322580645161,0.09740259740259741,0.06493506493506493,0.08441558441558442,0.05844155844155844,0.08441558441558442,0.025974025974025976,0.012987012987012988,0.06493506493506493,0.05194805194805195,0.06493506493506493,0.05844155844155844,0.06493506493506493,0.06493506493506493,0.032467532467532464,0.08441558441558442,0.08441558441558442,59
box,122,0.319672131147541,0.680327868852459,47,21,18,36,0,4,0,1,10,53.201557377049184,37670.26999999995,4.515311532225102,1.8940136327670845,0.7049180327868853,0.1487603305785124,0.05785123966942149,0.04132231404958678,0.1322314049586777,0.06611570247933884,0.04132231404958678,0.008264462809917356,0.05785123966942149,0.05785123966942149,0.01652892561983471,0.03305785123966942,0.04132231404958678,0.10743801652892562,0.05785123966942149,0.06611570247933884,0.06611570247933884,93
box,136,0.5514705882352942,0.4485294117647059,27,33,42,34,0,6,0,1,11,62.705294117647064,42168.889999999956,4.755866085690481,1.9823302173057653,0.75,0.044444444444444446,0.05925925925925926,0.07407407407407407,0.022222222222222223,0.08888888888888889,0.05185185185185185,0.007407407407407408,0.0962962962962963,0.037037037037037035,0.07407407407407407,0.1037037037037037,0.08888888888888889,0.02962962962962963,0.05185185185185185,0.1259259259259259,0.044444444444444446,91
box,134,0.5298507462686567,0.4701492537313433,26,31,40,37,0,3,0,1,7,61.81888059701493,41531.46999999996,4.942275084497218,1.9808771261486147,0.7761194029850746,0.045112781954887216,0.05263157894736842,0.06015037593984962,0.03759398496240601,0.05263157894736842,0.06015037593984962,0.015037593984962405,0.10526315789473684,0.06015037593984962,0.07518796992481203,0.06766917293233082,0.09022556390977443,0.03759398496240601,0.03759398496240601,0.15789473684210525,0.045112781954887216,63
box,134,0.5746268656716418,0.4253731343283582,21,38,39,36,0,3,0,1,7,63.65470149253732,41356.27999999997,4.4877296299517635,1.962298907049107,0.7611940298507462,0.022556390977443608,0.05263157894736842,0.06766917293233082,0.015037593984962405,0.06015037593984962,0.08270676691729323,0.022556390977443608,0.11278195488721804,0.03759398496240601,0.10526315789473684,0.06766917293233082,0.08270676691729323,0.03759398496240601,0.03759398496240601,0.13533834586466165,0.06015037593984962,84
box,135,0.6444444444444445,0.35555555555555557,25,46,41,23,0,4,0,1,7,66.51722222222223,41626.50999999996,4.747191429566855,1.936950323705324,0.7481481481481481,0.022388059701492536,0.05223880597014925,0.08208955223880597,0.029850746268656716,0.1044776119402985,0.11194029850746269,0.03731343283582089,0.08208955223880597,0.03731343283582089,0.12686567164179105,0.09701492537313433,0.04477611940298507,0.022388059701492536,0.04477611940298507,0.08955223880597014,0.014925373134328358,52
box,136,0.3897058823529412,0.6102941176470589,39,25,28,44,0,6,0,1,12,56.07294117647059,42046.92999999996,4.808411151837153,1.962109750679385,0.6838235294117647,0.13333333333333333,0.02962962962962963,0.06666666666666667,0.05925925925925926,0.05185185185185185,0.02962962962962963,0.007407407407407408,0.08888888888888889,0.02962962962962963,0.06666666666666667,0.044444444444444446,0.06666666666666667,0.07407407407407407,0.05925925925925926,0.08888888888888889,0.1037037037037037,81
box,125,0.488,0.512,32,29,32,32,0,4,0,1,8,60.10300000000001,38677.73999999996,4.716950480069536,1.9987326937924905,0.656,0.08870967741935484,0.024193548387096774,0.08870967741935484,0.056451612903225805,0.07258064516129033,0.0967741935483871,0,0.06451612903225806,0.056451612903225805,0.07258064516129033,0.07258064516129033,0.056451612903225805,0.04032258064516129,0.04032258064516129,0.08870967741935484,0.08064516129032258,66
box,123,0.5528455284552846,0.44715447154471544,22,30,38,33,0,5,0,1,7,62.76166666666667,38114.26999999995,4.521828528850026,1.973405034380205,0.6585365853658537,0.06557377049180328,0.03278688524590164,0.04918032786885246,0.03278688524590164,0.04918032786885246,0.09836065573770492,0,0.09836065573770492,0.01639344262295082,0.08196721311475409,0.12295081967213115,0.08196721311475409,0.04918032786885246,0.03278688524590164,0.13934426229508196,0.04918032786885246,105
box,132,0.5227272727272727,0.4772727272727273,27,35,34,36,0,4,0,1,11,61.526818181818186,40721.94999999996,4.652391277629866,1.9913796890105577,0.7424242424242424,0.07633587786259542,0.05343511450381679,0.03816793893129771,0.03816793893129771,0.07633587786259542,0.061068702290076333,0.05343511450381679,0.07633587786259542,0.04580152671755725,0.06870229007633588,0.05343511450381679,0.0916030534351145,0.007633587786259542,0.08396946564885496,0.11450381679389313,0.061068702290076333,44
box,137,0.45255474452554745,0.5474452554744526,34,31,31,41,0,4,0,1,6,58.649744525547455,42291.01999999997,4.914075318551898,1.990050038903306,0.6861313868613139,0.07352941176470588,0.03676470588235294,0.08823529411764706,0.051470588235294115,0.058823529411764705,0.07352941176470588,0,0.09558823529411764,0.051470588235294115,0.07352941176470588,0.058823529411764705,0.04411764705882353,0.0661764705882353,0.04411764705882353,0.08088235294117647,0.10294117647058823,60
box,124,0.5,0.5,28,31,31,34,0,4,0,1,7,60.595000000000006,38282.429999999964,4.918527614374181,1.9966169098698532,0.782258064516129,0.06504065040650407,0.016260162601626018,0.0975609756097561,0.04878048780487805,0.07317073170731707,0.06504065040650407,0.008130081300813009,0.10569105691056911,0.04878048780487805,0.08130081300813008,0.04065040650406504,0.08130081300813008,0.032520325203252036,0.08943089430894309,0.10569105691056911,0.04065040650406504,80
box,131,0.5190839694656488,0.48091603053435117,28,34,34,35,0,3,0,1,9,61.37744274809161,40441.78999999996,4.547789463752857,1.994657225845009,0.816793893129771,0.046153846153846156,0.05384615384615385,0.07692307692307693,0.038461538461538464,0.06153846153846154,0.05384615384615385,0.007692307692307693,0.13846153846153847,0.07692307692307693,0.09230769230769231,0.038461538461538464,0.05384615384615385,0.023076923076923078,0.06153846153846154,0.13846153846153847,0.038461538461538464,99
box,167,0.40718562874251496,0.592814371257485,48,35,33,51,0,4,0,1,9,56.78961077844312,51532.999999999985,4.940184031588469,1.9743521726712705,0.6826347305389222,0.09036144578313253,0.04216867469879518,0.06626506024096386,0.09036144578313253,0.0783132530120482,0.05421686746987952,0.006024096385542169,0.07228915662650602,0.04819277108433735,0.04216867469879518,0.06626506024096386,0.04216867469879518,0.06626506024096386,0.07228915662650602,0.060240963855421686,0.10240963855421686,77
box,119,0.35294117647058826,0.6470588235294118,36,21,21,41,0,4,0,0,11,54.56558823529413,36733.53999999996,4.855789718806774,1.9346978977787619,0.6890756302521008,0.11864406779661017,0.05084745762711865,0.0423728813559322,0.09322033898305085,0.05084745762711865,0.025423728813559324,0.0423728813559322,0.059322033898305086,0.0423728813559322,0.03389830508474576,0.03389830508474576,0.06779661016949153,0.09322033898305085,0.06779661016949153,0.05084745762711865,0.1271186440677966,75
box,131,0.42748091603053434,0.5725190839694656,34,24,32,41,0,4,0,1,7,57.62171755725191,40595.96999999996,4.693479289485192,1.9748545373453834,0.7251908396946565,0.07692307692307693,0.03076923076923077,0.06153846153846154,0.09230769230769231,0.07692307692307693,0.023076923076923078,0.007692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.05384615384615385,0.03076923076923077,0.03076923076923077,0.05384615384615385,0.11538461538461539,0.11538461538461539,99
box,130,0.5538461538461539,0.4461538461538462,27,37,35,31,0,4,0,1,9,62.80269230769232,40108.56999999997,4.739990917392169,1.9897775953226722,0.7692307692307693,0.046511627906976744,0.07751937984496124,0.06201550387596899,0.023255813953488372,0.07751937984496124,0.06976744186046512,0.023255813953488372,0.10852713178294573,0.06201550387596899,0.06201550387596899,0.07751937984496124,0.06976744186046512,0.023255813953488372,0.07751937984496124,0.10852713178294573,0.031007751937984496,93
box,137,0.5182481751824818,0.48175182481751827,32,36,35,34,0,4,0,1,7,61.34317518248176,42298.009999999966,5.0138580962335215,1.99864564319769,0.7372262773722628,0.0661764705882353,0.03676470588235294,0.0661764705882353,0.0661764705882353,0.08823529411764706,0.0661764705882353,0.03676470588235294,0.07352941176470588,0.03676470588235294,0.11029411764705882,0.0661764705882353,0.04411764705882353,0.04411764705882353,0.051470588235294115,0.08823529411764706,0.058823529411764705,23
box,134,0.417910447761194,0.582089552238806,33,27,29,45,0,3,0,1,7,57.22932835820896,41379.42999999996,4.834209459448049,1.9701055584370442,0.8134328358208955,0.045112781954887216,0.045112781954887216,0.045112781954887216,0.10526315789473684,0.06766917293233082,0.03759398496240601,0.007518796992481203,0.09022556390977443,0.05263157894736842,0.05263157894736842,0.03759398496240601,0.07518796992481203,0.08270676691729323,0.06766917293233082,0.12781954887218044,0.06015037593984962,67
box,131,0.45038167938931295,0.549618320610687,42,31,28,30,0,4,0,1,11,58.56064885496184,40462.97999999995,5.036616208140156,1.9809796957010417,0.7862595419847328,0.09230769230769231,0.1076923076923077,0.06923076923076923,0.046153846153846156,0.1,0.038461538461538464,0.015384615384615385,0.08461538461538462,0.08461538461538462,0.038461538461538464,0.038461538461538464,0.05384615384615385,0.046153846153846156,0.05384615384615385,0.09230769230769231,0.038461538461538464,107
box,139,0.4460431654676259,0.5539568345323741,32,29,33,45,0,5,0,1,10,58.382769784172666,42961.41999999996,4.898455706009979,1.9787983091813208,0.6906474820143885,0.07971014492753623,0.043478260869565216,0.028985507246376812,0.07246376811594203,0.050724637681159424,0.057971014492753624,0.014492753623188406,0.08695652173913043,0.057971014492753624,0.06521739130434782,0.057971014492753624,0.057971014492753624,0.036231884057971016,0.043478260869565216,0.13768115942028986,0.10869565217391304,89
box,130,0.4230769230769231,0.5769230769230769,33,26,29,42,0,5,0,1,10,57.44115384615385,40177.679999999986,4.85056969651225,1.975943049752263,0.7307692307692307,0.05426356589147287,0.031007751937984496,0.07751937984496124,0.09302325581395349,0.09302325581395349,0.046511627906976744,0.007751937984496124,0.05426356589147287,0.03875968992248062,0.06201550387596899,0.05426356589147287,0.06976744186046512,0.06976744186046512,0.05426356589147287,0.08527131782945736,0.10852713178294573,92
box,132,0.5075757575757576,0.49242424242424243,30,33,34,35,0,5,0,1,6,60.90560606060607,40779.02999999996,4.896820539042672,1.9976489223685303,0.7348484848484849,0.04580152671755725,0.06870229007633588,0.061068702290076333,0.05343511450381679,0.07633587786259542,0.061068702290076333,0.015267175572519083,0.09923664122137404,0.03816793893129771,0.061068702290076333,0.09923664122137404,0.061068702290076333,0.061068702290076333,0.061068702290076333,0.08396946564885496,0.05343511450381679,87
box,132,0.5,0.5,27,32,34,39,0,4,0,1,11,60.595000000000006,40766.97999999996,4.771598379853425,1.9876790762027499,0.7803030303030303,0.030534351145038167,0.05343511450381679,0.04580152671755725,0.06870229007633588,0.07633587786259542,0.04580152671755725,0.007633587786259542,0.11450381679389313,0.030534351145038167,0.08396946564885496,0.08396946564885496,0.061068702290076333,0.06870229007633588,0.061068702290076333,0.11450381679389313,0.05343511450381679,83
box,113,0.4424778761061947,0.5575221238938053,30,29,21,33,0,4,0,1,13,58.23659292035399,34734.19999999997,4.7902702574039,1.9813131345909571,0.6548672566371682,0.08035714285714286,0.07142857142857142,0.044642857142857144,0.07142857142857142,0.08928571428571429,0.08035714285714286,0.008928571428571428,0.08035714285714286,0.044642857142857144,0.0625,0.0625,0.017857142857142856,0.05357142857142857,0.044642857142857144,0.07142857142857142,0.11607142857142858,29
box,139,0.4460431654676259,0.5539568345323741,39,33,29,38,0,5,0,1,10,58.382769784172666,42864.43999999995,4.838566847267296,1.9901756997450004,0.7194244604316546,0.07246376811594203,0.06521739130434782,0.10144927536231885,0.043478260869565216,0.06521739130434782,0.06521739130434782,0.028985507246376812,0.07971014492753623,0.08695652173913043,0.028985507246376812,0.036231884057971016,0.050724637681159424,0.050724637681159424,0.07971014492753623,0.043478260869565216,0.10144927536231885,81
box,130,0.4307692307692308,0.5692307692307692,36,24,32,38,0,5,0,1,8,57.75653846153847,40309.81999999995,5.036616208140156,1.9794628470277835,0.7461538461538462,0.06976744186046512,0.10077519379844961,0.06201550387596899,0.03875968992248062,0.06976744186046512,0.023255813953488372,0.007751937984496124,0.08527131782945736,0.07751937984496124,0.031007751937984496,0.06201550387596899,0.07751937984496124,0.06201550387596899,0.031007751937984496,0.10852713178294573,0.09302325581395349,92
box,134,0.3880597014925373,0.6119402985074627,44,21,31,38,0,5,0,1,7,56.005447761194034,41618.749999999956,4.788754913993503,1.9507534573887844,0.6940298507462687,0.12781954887218044,0.022556390977443608,0.06015037593984962,0.12030075187969924,0.045112781954887216,0.03759398496240601,0.007518796992481203,0.06766917293233082,0.09022556390977443,0.05263157894736842,0.06766917293233082,0.022556390977443608,0.06766917293233082,0.045112781954887216,0.09774436090225563,0.06766917293233082,94
box,113,0.5398230088495575,0.46017699115044247,19,34,27,33,0,3,0,1,11,62.22774336283186,34710.04999999996,4.682162149295791,1.9659194238737518,0.7787610619469026,0.008928571428571428,0.08035714285714286,0.026785714285714284,0.05357142857142857,0.07142857142857142,0.09821428571428571,0.017857142857142856,0.11607142857142858,0.03571428571428571,0.07142857142857142,0.05357142857142857,0.07142857142857142,0.05357142857142857,0.05357142857142857,0.13392857142857142,0.05357142857142857,32
box,133,0.5413533834586466,0.45864661654135336,31,36,36,30,0,4,0,1,8,62.290488721804515,41097.24999999997,4.737285311573267,1.9949711302824285,0.7518796992481203,0.03787878787878788,0.08333333333333333,0.09090909090909091,0.022727272727272728,0.10606060606060606,0.07575757575757576,0,0.09090909090909091,0.06060606060606061,0.06818181818181818,0.07575757575757576,0.06060606060606061,0.030303030303030304,0.045454545454545456,0.09848484848484848,0.05303030303030303,102
box,122,0.5819672131147541,0.4180327868852459,23,30,41,28,0,5,0,1,9,63.95565573770492,37894.15999999995,4.921928094887362,1.9675060845750076,0.7295081967213115,0.01652892561983471,0.04132231404958678,0.09917355371900827,0.03305785123966942,0.0743801652892562,0.09090909090909091,0.024793388429752067,0.05785123966942149,0.049586776859504134,0.08264462809917356,0.10743801652892562,0.09090909090909091,0.049586776859504134,0.03305785123966942,0.09917355371900827,0.049586776859504134,76
box,122,0.3442622950819672,0.6557377049180327,45,22,20,35,0,5,0,1,13,54.20975409836066,37687.25999999996,4.634183719779189,1.9208655962868455,0.6639344262295082,0.17355371900826447,0.03305785123966942,0.06611570247933884,0.09090909090909091,0.0743801652892562,0.04132231404958678,0.008264462809917356,0.05785123966942149,0.05785123966942149,0.049586776859504134,0.01652892561983471,0.04132231404958678,0.05785123966942149,0.05785123966942149,0.0743801652892562,0.09917355371900827,33
box,137,0.5328467153284672,0.46715328467153283,25,39,34,39,0,4,0,1,10,61.94171532846716,42164.81999999997,4.5970828184076655,1.9788239485215848,0.7153284671532847,0.022058823529411766,0.051470588235294115,0.058823529411764705,0.051470588235294115,0.10294117647058823,0.10294117647058823,0.007352941176470588,0.07352941176470588,0.022058823529411766,0.058823529411764705,0.08088235294117647,0.08088235294117647,0.03676470588235294,0.07352941176470588,0.10294117647058823,0.07352941176470588,134
box,130,0.4461538461538462,0.5538461538461539,35,24,34,37,0,4,0,1,8,58.3873076923077,40350.83999999996,4.553944405764262,1.9816946073271908,0.8,0.046511627906976744,0.046511627906976744,0.12403100775193798,0.05426356589147287,0.08527131782945736,0.031007751937984496,0.007751937984496124,0.06201550387596899,0.06976744186046512,0.03875968992248062,0.05426356589147287,0.10077519379844961,0.06976744186046512,0.06976744186046512,0.07751937984496124,0.06201550387596899,88
box,138,0.38405797101449274,0.6159420289855072,42,26,27,43,0,12,0,1,12,55.84137681159421,42642.33999999996,4.822156249394177,1.9606975622928053,0.717391304347826,0.0948905109489051,0.058394160583941604,0.06569343065693431,0.08759124087591241,0.072992700729927,0.043795620437956206,0,0.072992700729927,0.058394160583941604,0.06569343065693431,0.029197080291970802,0.043795620437956206,0.08029197080291971,0.014598540145985401,0.10218978102189781,0.10948905109489052,161
box,126,0.4365079365079365,0.5634920634920635,33,21,34,38,0,4,0,1,11,57.991825396825405,39161.06999999996,5.136248672727251,1.968560447860625,0.8015873015873016,0.056,0.056,0.08,0.072,0.08,0.008,0.024,0.056,0.072,0.04,0.056,0.104,0.048,0.064,0.112,0.072,76
box,132,0.4090909090909091,0.5909090909090909,43,28,26,35,0,4,0,1,8,56.86772727272728,40771.179999999964,4.834209459448048,1.9711239637937161,0.7727272727272727,0.08396946564885496,0.07633587786259542,0.06870229007633588,0.09923664122137404,0.0916030534351145,0.05343511450381679,0,0.061068702290076333,0.061068702290076333,0.03816793893129771,0.03816793893129771,0.061068702290076333,0.0916030534351145,0.03816793893129771,0.0916030534351145,0.04580152671755725,67
box,115,0.3391304347826087,0.6608695652173913,39,17,22,37,0,5,0,1,11,53.99934782608696,35628.89999999994,4.4713544870139295,1.9196220076819825,0.7565217391304347,0.10526315789473684,0.07017543859649122,0.07894736842105263,0.08771929824561403,0.07894736842105263,0.017543859649122806,0,0.05263157894736842,0.07894736842105263,0.017543859649122806,0.017543859649122806,0.07894736842105263,0.07894736842105263,0.043859649122807015,0.09649122807017543,0.09649122807017543,72
box,133,0.5714285714285714,0.42857142857142855,34,36,40,23,0,4,0,1,12,63.52357142857144,41224.38999999997,4.834209459448048,1.9724998382136663,0.7744360902255639,0.05303030303030303,0.06818181818181818,0.12878787878787878,0.007575757575757576,0.08333333333333333,0.06818181818181818,0.03787878787878788,0.08333333333333333,0.09848484848484848,0.06818181818181818,0.07575757575757576,0.06060606060606061,0.022727272727272728,0.06818181818181818,0.05303030303030303,0.022727272727272728,94
box,134,0.44776119402985076,0.5522388059701493,40,29,31,34,0,4,0,1,8,58.453208955223886,41462.58999999998,4.862507470762515,1.9891310197212144,0.7388059701492538,0.09774436090225563,0.07518796992481203,0.07518796992481203,0.05263157894736842,0.09774436090225563,0.03007518796992481,0,0.09022556390977443,0.07518796992481203,0.05263157894736842,0.06015037593984962,0.045112781954887216,0.03007518796992481,0.06015037593984962,0.09022556390977443,0.06766917293233082,111
box,134,0.5223880597014925,0.47761194029850745,35,39,31,29,0,5,0,1,9,61.5129104477612,41267.38999999997,4.862507470762514,1.9905882456115467,0.7089552238805971,0.07518796992481203,0.09022556390977443,0.06015037593984962,0.03759398496240601,0.09774436090225563,0.09022556390977443,0.007518796992481203,0.09774436090225563,0.06015037593984962,0.045112781954887216,0.08270676691729323,0.045112781954887216,0.03007518796992481,0.06766917293233082,0.07518796992481203,0.03759398496240601,112
box,103,0.39805825242718446,0.6019417475728155,33,15,26,29,0,5,0,1,7,56.41538834951457,32054.599999999948,4.558051076544456,1.9470709504519106,0.7669902912621359,0.09803921568627451,0.08823529411764706,0.049019607843137254,0.0784313725490196,0.049019607843137254,0.00980392156862745,0,0.08823529411764706,0.06862745098039216,0.029411764705882353,0.0784313725490196,0.0784313725490196,0.09803921568627451,0.0196078431372549,0.12745098039215685,0.0392156862745098,66
box,306,0.3366013071895425,0.6633986928104575,95,46,57,108,0,5,0,1,9,53.89565359477125,94674.72000000038,5.190732362097884,1.9167907387347838,0.6797385620915033,0.11475409836065574,0.04590163934426229,0.04918032786885246,0.10163934426229508,0.05901639344262295,0.029508196721311476,0.01639344262295082,0.04590163934426229,0.05573770491803279,0.02622950819672131,0.036065573770491806,0.06885245901639345,0.07868852459016394,0.04918032786885246,0.08524590163934426,0.1377049180327869,225
box,152,0.40789473684210525,0.5921052631578947,43,30,32,47,0,7,0,1,9,56.81868421052632,46975.07999999997,5.0287584397314555,1.9742316032508571,0.6907894736842105,0.09271523178807947,0.046357615894039736,0.039735099337748346,0.09933774834437085,0.052980132450331126,0.046357615894039736,0.052980132450331126,0.046357615894039736,0.0728476821192053,0.039735099337748346,0.052980132450331126,0.046357615894039736,0.06622516556291391,0.06622516556291391,0.06622516556291391,0.11258278145695365,93
box,266,0.40977443609022557,0.5902255639097744,56,55,54,101,0,6,0,1,13,56.895751879699255,81945.19000000015,5.264710846935398,1.9408841469529166,0.6654135338345865,0.045283018867924525,0.045283018867924525,0.045283018867924525,0.07547169811320754,0.045283018867924525,0.06415094339622641,0.033962264150943396,0.06415094339622641,0.06037735849056604,0.026415094339622643,0.04905660377358491,0.06792452830188679,0.06037735849056604,0.06792452830188679,0.07547169811320754,0.17358490566037735,172
box,157,0.47770700636942676,0.5222929936305732,32,36,39,50,0,4,0,1,9,59.680987261146505,48481.889999999985,5.056020968057881,1.9797112197433013,0.7452229299363057,0.02564102564102564,0.07051282051282051,0.038461538461538464,0.07051282051282051,0.0641025641025641,0.057692307692307696,0.04487179487179487,0.0641025641025641,0.07051282051282051,0.04487179487179487,0.057692307692307696,0.07692307692307693,0.04487179487179487,0.057692307692307696,0.10256410256410256,0.10897435897435898,77
box,281,0.40569395017793597,0.594306049822064,71,60,54,96,0,5,0,1,12,56.72845195729538,86568.29000000017,5.1648196979023835,1.9637295002657593,0.7402135231316725,0.06428571428571428,0.060714285714285714,0.06785714285714285,0.060714285714285714,0.075,0.04642857142857143,0.0035714285714285713,0.08928571428571429,0.05,0.03214285714285714,0.03214285714285714,0.07857142857142857,0.06428571428571428,0.075,0.08571428571428572,0.11428571428571428,274
box,147,0.35374149659863946,0.6462585034013606,32,18,34,63,0,5,0,1,11,54.59840136054422,45585.06999999999,4.711349384799076,1.8622504277685554,0.6938775510204082,0.0547945205479452,0.0273972602739726,0.0410958904109589,0.0958904109589041,0.03424657534246575,0.0136986301369863,0.00684931506849315,0.0684931506849315,0.0410958904109589,0.04794520547945205,0.0547945205479452,0.08904109589041095,0.08904109589041095,0.03424657534246575,0.1232876712328767,0.1780821917808219,142
box,134,0.4626865671641791,0.5373134328358209,31,30,32,41,0,4,0,1,9,59.06514925373135,41391.41999999997,4.913977073182749,1.9881307152369507,0.753731343283582,0.08270676691729323,0.03759398496240601,0.022556390977443608,0.09022556390977443,0.03759398496240601,0.022556390977443608,0.09022556390977443,0.07518796992481203,0.045112781954887216,0.08270676691729323,0.05263157894736842,0.06015037593984962,0.06015037593984962,0.08270676691729323,0.07518796992481203,0.08270676691729323,84
box,147,0.36054421768707484,0.6394557823129252,45,25,28,49,0,4,0,1,7,54.877312925170074,45447.139999999985,4.808387905251394,1.9414647648468295,0.7210884353741497,0.08904109589041095,0.0821917808219178,0.04794520547945205,0.08904109589041095,0.0547945205479452,0.0273972602739726,0.03424657534246575,0.0547945205479452,0.07534246575342465,0.02054794520547945,0.03424657534246575,0.06164383561643835,0.08904109589041095,0.0410958904109589,0.07534246575342465,0.1232876712328767,77
Intron_gpI,515,0.3650485436893204,0.6349514563106796,186,82,106,141,0,10,0,1,14,55.06199029126214,159756.87000000017,5.429610663732138,1.933789569416783,0.6873786407766991,0.14591439688715954,0.05642023346303502,0.06031128404669261,0.09922178988326848,0.04669260700389105,0.029182879377431907,0.038910505836575876,0.04474708171206226,0.10311284046692606,0.009727626459143969,0.048638132295719845,0.042801556420233464,0.06614785992217899,0.0622568093385214,0.058365758754863814,0.08754863813229571,484
Intron_gpI,386,0.3005181347150259,0.5310880829015544,119,58,58,86,0,7,65,1,67,52.41624352331607,99298.9500000002,5.430739270327945,1.9318255052754993,0.6728971962616822,0.13766233766233765,0.03896103896103896,0.05454545454545454,0.07532467532467532,0.04935064935064935,0.03116883116883117,0.023376623376623377,0.046753246753246755,0.07012987012987013,0.01818181818181818,0.03116883116883117,0.03116883116883117,0.05194805194805195,0.06233766233766234,0.03896103896103896,0.06753246753246753,1785
Intron_gpI,343,0.40524781341107874,0.5947521865889213,113,62,77,91,0,5,0,1,9,56.710160349854235,106352.35000000036,5.3874148527479715,1.9655275361772113,0.6763848396501457,0.13157894736842105,0.03508771929824561,0.08187134502923976,0.08187134502923976,0.05555555555555555,0.049707602339181284,0.02631578947368421,0.049707602339181284,0.09064327485380116,0.02046783625730994,0.05847953216374269,0.05263157894736842,0.05263157894736842,0.07602339181286549,0.05555555555555555,0.08187134502923976,273
Intron_gpI,472,0.3432203389830508,0.6567796610169492,180,72,90,130,0,11,0,1,13,54.16703389830509,146372.36000000034,5.2544649023214065,1.9124253548564223,0.6800847457627118,0.1613588110403397,0.040339702760084924,0.07006369426751592,0.10828025477707007,0.050955414012738856,0.03397027600849257,0.021231422505307854,0.04670912951167728,0.09978768577494693,0.021231422505307854,0.036093418259023353,0.03397027600849257,0.07006369426751592,0.05732484076433121,0.06157112526539278,0.0870488322717622,492
Intron_gpI,421,0.33966745843230406,0.6603325415676959,157,68,75,121,0,6,0,1,10,54.02136579572447,130335.95000000056,5.421791367602095,1.9159025886758367,0.6769596199524941,0.15714285714285714,0.04523809523809524,0.05952380952380952,0.11190476190476191,0.047619047619047616,0.03571428571428571,0.02619047619047619,0.05238095238095238,0.08571428571428572,0.014285714285714285,0.04047619047619048,0.03571428571428571,0.08333333333333333,0.06666666666666667,0.05,0.0880952380952381,399
Intron_gpI,354,0.3418079096045198,0.6581920903954802,131,57,64,102,0,6,0,1,7,54.109124293785314,109610.59000000043,5.293329016279843,1.9183385193205997,0.6836158192090396,0.16147308781869688,0.036827195467422094,0.0679886685552408,0.10198300283286119,0.056657223796033995,0.025495750708215296,0.019830028328611898,0.059490084985835696,0.09631728045325778,0.028328611898016998,0.028328611898016998,0.028328611898016998,0.056657223796033995,0.0679886685552408,0.06515580736543909,0.09915014164305949,311
Intron_gpI,538,0.30111524163568776,0.5892193308550185,180,69,93,137,0,15,59,1,59,52.440724907063206,148621.7800000004,5.329779223117732,1.9089049988558582,0.6409185803757829,0.1601489757914339,0.03165735567970205,0.061452513966480445,0.0782122905027933,0.04655493482309125,0.03165735567970205,0.0111731843575419,0.03910614525139665,0.07635009310986965,0.01675977653631285,0.035381750465549346,0.0446927374301676,0.05027932960893855,0.048417132216014895,0.06517690875232775,0.09124767225325885,1899
Intron_gpI,327,0.46788990825688076,0.5321100917431193,97,66,87,77,0,6,0,1,9,59.27848623853212,101531.15000000024,5.545393384271016,1.9855620996810917,0.7003058103975535,0.12269938650306748,0.03680981595092025,0.08588957055214724,0.05214723926380368,0.05521472392638037,0.05521472392638037,0.027607361963190184,0.06134969325153374,0.05521472392638037,0.06748466257668712,0.0705521472392638,0.0736196319018405,0.06441717791411043,0.03987730061349693,0.08282208588957055,0.049079754601226995,274
